s,l_low,l_high,width
51.0526315789474,0.295627076411178,0.338609339054017,0.0429822626428392
51.3157894736842,0.295503096543376,0.338798116618599,0.0432950200752231
51.5789473684211,0.29537997733155,0.338985738589692,0.0436057612581425
51.8421052631579,0.295257710636198,0.339172213294051,0.0439145026578527
52.1052631578947,0.295136288387316,0.339357549057248,0.0442212606699315
52.3684210526316,0.295015702585148,0.339541754199658,0.0445260516145105
52.6315789473684,0.294895945300825,0.339724837032681,0.0448288917318567
52.8947368421053,0.294777008676913,0.339906805855201,0.0451297971782883
53.1578947368421,0.294658884927863,0.340087668950265,0.0454287840224014
53.4210526315789,0.294541566340374,0.340267434581964,0.0457258682415904
53.6842105263158,0.294425045273677,0.340446110992524,0.0460210657188471
53.9473684210526,0.294309314159744,0.340623706399564,0.0463143922398198
54.2105263157895,0.294194365503431,0.340800228993549,0.0466058634901182
54.4736842105263,0.294080191882543,0.340975686935394,0.0468954950528504
54.7368421052632,0.293966785947859,0.341150088354236,0.0471833024063769
55,0.29385414042308,0.341323441345351,0.0474693009222713
55.2631578947368,0.293742248104741,0.341495753968214,0.0477535058634729
55.5263157894737,0.293631101862068,0.34166703424469,0.0480359323826217
55.7894736842105,0.293520694636786,0.341837290157352,0.0483165955205654
56.0526315789474,0.293411019442896,0.342006529647922,0.0485955102050266
56.3157894736842,0.293302069366404,0.342174760615825,0.0488726912494214
56.5789473684211,0.29319383756502,0.342341990916843,0.0491481533518224
56.8421052631579,0.293086317267825,0.342508228361879,0.0494219110940541
57.1052631578947,0.292979501774901,0.342673480715817,0.0496939789409158
57.3684210526316,0.292873384456943,0.342837755696464,0.0499643712395215
57.6315789473684,0.292767958754835,0.343001060973589,0.0502331022187539
57.8947368421053,0.292663218179213,0.343163404168034,0.0505001859888203
58.1578947368421,0.292559156310002,0.343324792850911,0.0507656365409094
58.4210526315789,0.292455766795927,0.343485234542865,0.0510294677469386
58.6842105263158,0.292353043354019,0.343644736713408,0.0512916933593892
58.9473684210526,0.292250979769096,0.343803306780318,0.0515523270112222
59.2105263157895,0.292149569893231,0.343960952109103,0.0518113822158715
59.4736842105263,0.292048807645208,0.344117680012515,0.0520688723673067
59.7368421052632,0.291948687009965,0.34427349775013,0.0523248107401649
60,0.291849202038029,0.344428412527972,0.0525792104899437
60.2631578947368,0.291750346844935,0.344582431498188,0.0528320846532536
60.5263157894737,0.291652115610646,0.344735561758771,0.0530834461481247
60.7894736842105,0.291554502578961,0.344887810353326,0.0533333077743651
61.0526315789474,0.29145750205691,0.345039184270877,0.0535816822139669
61.3157894736842,0.291361108414158,0.345189690445714,0.0538285820315561
61.5789473684211,0.291265316082393,0.345339335757278,0.0540740196748852
61.8421052631579,0.291170119554713,0.345488127030077,0.0543180074753637
62.1052631578947,0.291075513385012,0.345636071033636,0.0545605576486238
62.3684210526316,0.290981492187363,0.345783174482484,0.0548016822951212
62.6315789473684,0.290888050635397,0.345929444036162,0.055041393400765
62.8947368421053,0.290795183461682,0.34607488629926,0.0552797028375775
63.1578947368421,0.290702885457105,0.346219507821484,0.0555166223643793
63.4210526315789,0.290611151470248,0.346363315097748,0.0557521636274995
63.6842105263158,0.290519976406768,0.346506314568276,0.0559863381615081
63.9473684210526,0.290429355228778,0.346648512618747,0.0562191573899691
64.2105263157895,0.290339282954227,0.34678991558044,0.0564506326262122
64.4736842105263,0.290249754656285,0.346930529730407,0.0566807750741218
64.7368421052632,0.290160765462726,0.347070361291667,0.0569095958289413
65,0.290072310555318,0.347209416433412,0.0571371058780935
65.2631578947368,0.289984385169212,0.347347701271222,0.0573633161020102
65.5263157894737,0.289896984592335,0.347485221867312,0.0575882372749774
65.7894736842105,0.289810104164787,0.347621984230775,0.057811880065988
66.0526315789474,0.289723739278242,0.347757994317847,0.0580342550396047
66.3157894736842,0.289637885375351,0.347893258032182,0.0582553726568312
66.5789473684211,0.289552537949149,0.348027781225138,0.0584752432759896
66.8421052631579,0.289467692542466,0.348161569696071,0.0586938771536049
67.1052631578947,0.289383344747348,0.348294629192642,0.0589112844452935
67.3684210526316,0.289299490204472,0.34842696541113,0.059127475206658
67.6315789473684,0.289216124602573,0.348558583996755,0.0593424593941822
67.8947368421053,0.289133243677875,0.348689490544008,0.0595562468661327
68.1578947368421,0.289050843213525,0.348819690596984,0.0597688473834594
68.4210526315789,0.288968919039031,0.34894918964973,0.0599802706106989
68.6842105263158,0.288887467029711,0.34907799314659,0.0601905261168788
68.9473684210526,0.288806483106137,0.349206106482558,0.0603996233764209
69.2105263157895,0.288725963233594,0.349333535003639,0.0606075717700447
69.4736842105263,0.288645903421542,0.349460284007212,0.0608143805856705
69.7368421052632,0.288566299723074,0.349586358742394,0.0610200590193198
70,0.288487148234395,0.34971176441041,0.0612246161760148
70.2631578947368,0.288408445094296,0.349836506164971,0.0614280610706751
70.5263157894737,0.288330186483631,0.349960589112643,0.0616304026290114
70.7894736842105,0.288252368624813,0.35008401831323,0.0618316496884169
