t_days,Cmax_trach,l_trach,Cmax_ETT,l_ETT
19.25,72.7202690211523,0.218854462255453,41.2332026600203,0.426892015216342
19.3,72.7185254604082,0.218859709694763,41.1985950664865,0.427250612525827
19.35,72.7167986495833,0.21886490697136,41.1641536246373,0.427608086828846
19.4,72.7150884271039,0.21887005456441,41.1298775381211,0.427964439258186
19.45,72.7133946329043,0.218875152948701,41.0957660141624,0.4283196709679
19.5,72.7117171084263,0.218880202594635,41.061818263562,0.428673783132976
19.55,72.7100556966194,0.218885203968233,41.0280335006966,0.42902677694901
19.6,72.7084102419411,0.218890157531125,40.9944109435192,0.42937865363187
19.65,72.7067805903563,0.218895063740549,40.9609498135586,0.429729414417371
19.7,72.7051665893377,0.21889992304935,40.9276493359202,0.430079060560934
19.75,72.7035680877234,0.218904735906401,40.8945087392849,0.430427593337258
19.8,72.701984935796,0.218909502756369,40.8615272559103,0.430775014039982
19.85,72.7004169874693,0.218914224033121,40.8287041216297,0.431121323981352
19.9,72.6988640981795,0.218918900166072,40.7960385758527,0.431466524491882
19.95,72.6973261245419,0.218923531581217,40.7635298615649,0.431810616920018
20,72.6958029243509,0.218928118701129,40.731177225328,0.432153602631801
20.05,72.6942943565794,0.218932661944956,40.6989799172801,0.432495483010529
20.1,72.6928002813798,0.21893716172842,40.666937191135,0.432836259456416
20.15,72.6913205600829,0.21894161846381,40.6350483041828,0.433175933386253
20.2,72.6898550551989,0.218946032559985,40.6033125172898,0.433514506233069
20.25,72.6884036304168,0.218950404422369,40.5717290948982,0.433851979445789
20.3,72.6869661506046,0.21895473445295,40.5402973050264,0.434188354488892
20.35,72.685542481809,0.218959023050275,40.509016419269,0.434523632842072
20.4,72.684132491256,0.218963270609452,40.4778857132387,0.434857815995141
20.45,72.6827360473503,0.218967477522145,40.4469044675907,0.435190905436636
20.5,72.6813530196759,0.21897164417657,40.4160719652743,0.435522902682965
20.55,72.6799832789953,0.2189757709575,40.3853874924284,0.435853809268513
20.6,72.6786266972502,0.218979858246253,40.3548503385149,0.436183626743879
20.65,72.6772831475613,0.218983906420698,40.3244597963191,0.436512356675554
20.7,72.6759525042282,0.218987915855251,40.2942151619492,0.436840000645601
20.75,72.6746346427294,0.21899188692087,40.2641157348368,0.437166560251325
20.8,72.6733294397224,0.218995819985057,40.2341608177364,0.437492037104955
20.85,72.6720367730436,0.218999715411852,40.2043497167259,0.437816432833311
20.9,72.6707565217085,0.219003573561835,40.1746817412063,0.438139749077483
20.95,72.6694885659114,0.219007394792122,40.1451562039016,0.438461987492508
21,72.6682327870257,0.219011179456365,40.1157724208591,0.438783149747037
