t_min,PaCO2_fixedVE,PvCO2_fixedVE,PaCO2_regulated,PvCO2_regulated
4.50112528132033,40,46.6666666666667,40,46.6666666666667
4.56114028507127,40,46.6666666666667,40,46.6666666666667
4.62115528882221,40,46.6666666666667,40,46.6666666666667
4.68117029257314,40,46.6666666666667,40,46.6666666666667
4.74118529632408,40,46.6666666666667,40,46.6666666666667
4.80120030007502,40,46.6666666666667,40,46.6666666666667
4.86121530382596,40,46.6666666666667,40,46.6666666666667
4.92123030757689,40,46.6666666666667,40,46.6666666666667
4.98124531132783,40,46.6666666666667,40,46.6666666666667
5.04126031507877,40,46.6666666666667,40,46.6666666666667
5.10127531882971,40,46.6666666666667,40,46.6666666666667
5.16129032258065,40,46.6666666666667,40,46.6666666666667
5.22130532633158,40,46.6666666666667,40,46.6666666666667
5.28132033008252,40,46.6666666666667,40,46.6666666666667
5.34133533383346,40,46.6666666666667,40,46.6666666666667
5.4013503375844,40,46.6666666666667,40,46.6666666666667
5.46136534133533,40,46.6666666666667,40,46.6666666666667
5.52138034508627,40,46.6666666666667,40,46.6666666666667
5.58139534883721,40,46.6666666666667,40,46.6666666666667
5.64141035258815,40,46.6666666666667,40,46.6666666666667
5.70142535633908,40,46.6666666666667,40,46.6666666666667
5.76144036009002,40,46.6666666666667,40,46.6666666666667
5.82145536384096,40,46.6666666666667,40,46.6666666666667
5.8814703675919,40,46.6666666666667,40,46.6666666666667
5.94148537134284,40,46.6666666666667,40,46.6666666666667
6.00150037509377,40,46.6666666666667,40,46.6666666666667
6.06151537884471,40,46.6666666666667,40,46.6666666666667
6.12153038259565,40,46.6666666666667,40,46.6666666666667
6.18154538634659,40,46.6666666666667,40,46.6666666666667
6.24156039009752,40,46.6666666666667,40,46.6666666666667
6.30157539384846,40,46.6666666666667,40,46.6666666666667
6.3615903975994,40,46.6666666666667,40,46.6666666666667
6.42160540135034,40,46.6666666666667,40,46.6666666666667
6.48162040510128,40,46.6666666666667,40,46.6666666666667
6.54163540885221,40,46.6666666666667,40,46.6666666666667
6.60165041260315,40,46.6666666666667,40,46.6666666666667
6.66166541635409,40,46.6666666666667,40,46.6666666666667
6.72168042010503,40,46.6666666666667,40,46.6666666666667
6.78169542385596,40,46.6666666666667,40,46.6666666666667
6.8417104276069,40,46.6666666666667,40,46.6666666666667
6.90172543135784,40,46.6666666666667,40,46.6666666666667
6.96174043510878,40,46.6666666666667,40,46.6666666666667
7.02175543885971,40,46.6666666666667,40,46.6666666666667
7.08177044261065,40,46.6666666666667,40,46.6666666666667
7.14178544636159,40,46.6666666666667,40,46.6666666666667
7.20180045011253,40,46.6666666666667,40,46.6666666666667
7.26181545386347,40,46.6666666666667,40,46.6666666666667
7.3218304576144,40,46.6666666666667,40,46.6666666666667
7.38184546136534,40,46.6666666666667,40,46.6666666666667
7.44186046511628,40,46.6666666666667,40,46.6666666666667
7.50187546886722,40,46.6666666666667,40,46.6666666666667
7.56189047261815,40,46.6666666666667,40,46.6666666666667
7.62190547636909,40,46.6666666666667,40,46.6666666666667
7.68192048012003,40,46.6666666666667,40,46.6666666666667
7.74193548387097,40,46.6666666666667,40,46.6666666666667
7.80195048762191,40,46.6666666666667,40,46.6666666666667
7.86196549137284,40,46.6666666666667,40,46.6666666666667
7.92198049512378,40,46.6666666666667,40,46.6666666666667
7.98199549887472,40,46.6666666666667,40,46.6666666666667
8.04201050262566,40,46.6666666666667,40,46.6666666666667
8.10202550637659,40,46.6666666666667,40,46.6666666666667
8.16204051012753,40,46.6666666666667,40,46.6666666666667
8.22205551387847,40,46.6666666666667,40,46.6666666666667
8.28207051762941,40,46.6666666666667,40,46.6666666666667
8.34208552138034,40,46.6666666666667,40,46.6666666666667
8.40210052513128,40,46.6666666666667,40,46.6666666666667
8.46211552888222,40,46.6666666666667,40,46.6666666666667
8.52213053263316,40,46.6666666666667,40,46.6666666666667
8.5821455363841,40,46.6666666666667,40,46.6666666666667
8.64216054013503,40,46.6666666666667,40,46.6666666666667
8.70217554388597,40,46.6666666666667,40,46.6666666666667
8.76219054763691,40,46.6666666666667,40,46.6666666666667
8.82220555138785,40,46.6666666666667,40,46.6666666666667
8.88222055513878,40,46.6666666666667,40,46.6666666666667
8.94223555888972,40,46.6666666666667,40,46.6666666666667
9.00225056264066,40,46.6666666666667,40,46.6666666666667
9.0622655663916,40,46.6666666666667,40,46.6666666666667
9.12228057014254,40,46.6666666666667,40,46.6666666666667
9.18229557389347,40,46.6666666666667,40,46.6666666666667
9.24231057764441,40,46.6666666666667,40,46.6666666666667
9.30232558139535,40,46.6666666666667,40,46.6666666666667
9.36234058514629,40,46.6666666666667,40,46.6666666666667
9.42235558889722,40,46.6666666666667,40,46.6666666666667
9.48237059264816,40,46.6666666666667,40,46.6666666666667
9.5423855963991,40,46.6666666666667,40,46.6666666666667
9.60240060015004,40,46.6666666666667,40,46.6666666666667
9.66241560390097,40,46.6666666666667,40,46.6666666666667
9.72243060765191,40,46.6666666666667,40,46.6666666666667
9.78244561140285,40,46.6666666666667,40,46.6666666666667
9.84246061515379,40,46.6666666666667,40,46.6666666666667
9.90247561890473,40,46.6666666666667,40,46.6666666666667
9.96249062265566,40,46.6666666666667,40,46.6666666666667
10.0225056264066,40,46.6666666666667,40,46.6666666666667
10.0825206301575,40,46.6666666666667,40,46.6666666666667
10.1425356339085,40,46.6666666666667,40,46.6666666666667
10.2025506376594,40,46.6666666666667,40,46.6666666666667
10.2625656414104,40,46.6666666666667,40,46.6666666666667
10.3225806451613,40,46.6666666666667,40,46.6666666666667
10.3825956489122,40,46.6666666666667,40,46.6666666666667
10.4426106526632,40,46.6666666666667,40,46.6666666666667
10.5026256564141,40,46.6666666666667,40,46.6666666666667
10.562640660165,40,46.6666666666667,40,46.6666666666667
10.622655663916,40,46.6666666666667,40,46.6666666666667
10.6826706676669,40,46.6666666666667,40,46.6666666666667
10.7426856714179,40,46.6666666666667,40,46.6666666666667
10.8027006751688,40,46.6666666666667,40,46.6666666666667
10.8627156789197,40,46.6666666666667,40,46.6666666666667
10.9227306826707,40,46.6666666666667,40,46.6666666666667
10.9827456864216,40,46.6666666666667,40,46.6666666666667
11.0427606901725,40,46.6666666666667,40,46.6666666666667
11.1027756939235,40,46.6666666666667,40,46.6666666666667
11.1627906976744,40,46.6666666666667,40,46.6666666666667
11.2228057014254,40,46.6666666666667,40,46.6666666666667
11.2828207051763,40,46.6666666666667,40,46.6666666666667
11.3428357089272,40,46.6666666666667,40,46.6666666666667
11.4028507126782,40,46.6666666666667,40,46.6666666666667
11.4628657164291,40,46.6666666666667,40,46.6666666666667
11.52288072018,40,46.6666666666667,40,46.6666666666667
11.582895723931,40,46.6666666666667,40,46.6666666666667
11.6429107276819,40,46.6666666666667,40,46.6666666666667
11.7029257314329,40,46.6666666666667,40,46.6666666666667
11.7629407351838,40,46.6666666666667,40,46.6666666666667
11.8229557389347,40,46.6666666666667,40,46.6666666666667
11.8829707426857,40,46.6666666666667,40,46.6666666666667
11.9429857464366,40,46.6666666666667,40,46.6666666666667
12.0030007501875,40,46.6666666666667,40,46.6666666666667
12.0630157539385,40,46.6666666666667,40,46.6666666666667
12.1230307576894,40,46.6666666666667,40,46.6666666666667
12.1830457614404,40,46.6666666666667,40,46.6666666666667
12.2430607651913,40,46.6666666666667,40,46.6666666666667
12.3030757689422,40,46.6666666666667,40,46.6666666666667
12.3630907726932,40,46.6666666666667,40,46.6666666666667
12.4231057764441,40,46.6666666666667,40,46.6666666666667
